"","Report.Date.x","MacroPlot.Name","Sample.Event.Date","Tape","Transect","Point","Order","Species","Height","Status","Comment.x","Report.Date.y","Visited","Num..Transects","Tran..Length","Num..Pts..Tran.","Offset","Collected.By","Entered.Verif..By","Comment.y"
"160","2025/10/21","FPICO1T08:11","2025/08/06",17,1,17,1,"BARE1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"161","2025/10/21","FPICO1T08:11","2025/08/06",18,1,18,1,"CAXX2",0.21,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"162","2025/10/21","FPICO1T08:11","2025/08/06",19,1,19,1,"ROCK1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"163","2025/10/21","FPICO1T08:11","2025/08/06",20,1,20,1,"BARE1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"164","2025/10/21","FPICO1T08:11","2025/08/06",1,2,1,1,"ROCK1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"165","2025/10/21","FPICO1T08:11","2025/08/06",2,2,2,1,"GARA2",0.1,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"166","2025/10/21","FPICO1T08:11","2025/08/06",3,2,3,1,"CAPA10",0.3,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"167","2025/10/21","FPICO1T08:11","2025/08/06",4,2,4,1,"CHANC",0.15,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"168","2025/10/21","FPICO1T08:11","2025/08/06",5,2,5,1,"BARE1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"169","2025/10/21","FPICO1T08:11","2025/08/06",6,2,6,1,"GARA2",0.15,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"170","2025/10/21","FPICO1T08:11","2025/08/06",7,2,7,1,"CAXX2",0.2,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"171","2025/10/21","FPICO1T08:11","2025/08/06",8,2,8,1,"CAXX2",0.2,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"172","2025/10/21","FPICO1T08:11","2025/08/06",9,2,9,1,"GARA2",0.15,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"173","2025/10/21","FPICO1T08:11","2025/08/06",9,2,9,2,"CHANC",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"174","2025/10/21","FPICO1T08:11","2025/08/06",10,2,10,1,"BARE1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"175","2025/10/21","FPICO1T08:11","2025/08/06",11,2,11,1,"WOOD1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"176","2025/10/21","FPICO1T08:11","2025/08/06",12,2,12,1,"BARE1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"177","2025/10/21","FPICO1T08:11","2025/08/06",13,2,13,1,"BARE1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"178","2025/10/21","FPICO1T08:11","2025/08/06",14,2,14,1,"CAXX2",0.15,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"179","2025/10/21","FPICO1T08:11","2025/08/06",15,2,15,1,"CAXX2",0.2,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"180","2025/10/21","FPICO1T08:11","2025/08/06",16,2,16,1,"WOOD1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"181","2025/10/21","FPICO1T08:11","2025/08/06",17,2,17,1,"GARA2",0.15,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"182","2025/10/21","FPICO1T08:11","2025/08/06",18,2,18,1,"CAXX2",0.15,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"183","2025/10/21","FPICO1T08:11","2025/08/06",19,2,19,1,"LITT1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"184","2025/10/21","FPICO1T08:11","2025/08/06",20,2,20,1,"VASC",0.1,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"185","2025/10/21","FPICO1T08:12","2025/08/07",1,1,1,1,"GARA2",0.1,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"186","2025/10/21","FPICO1T08:12","2025/08/07",2,1,2,1,"GARA2",0.1,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"187","2025/10/21","FPICO1T08:12","2025/08/07",3,1,3,1,"PICO",0.2,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"188","2025/10/21","FPICO1T08:12","2025/08/07",4,1,4,1,"WOOD1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"189","2025/10/21","FPICO1T08:12","2025/08/07",5,1,5,1,"GARA2",0.1,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"190","2025/10/21","FPICO1T08:12","2025/08/07",6,1,6,1,"GARA2",0.2,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"191","2025/10/21","FPICO1T08:12","2025/08/07",7,1,7,1,"GARA2",0.1,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"192","2025/10/21","FPICO1T08:12","2025/08/07",8,1,8,1,"CHANC",0.1,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"193","2025/10/21","FPICO1T08:12","2025/08/07",8,1,8,2,"GARA2",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"194","2025/10/21","FPICO1T08:12","2025/08/07",9,1,9,1,"GARA2",0.1,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"195","2025/10/21","FPICO1T08:12","2025/08/07",10,1,10,1,"GARA2",0.1,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"196","2025/10/21","FPICO1T08:12","2025/08/07",11,1,11,1,"GARA2",0.1,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"197","2025/10/21","FPICO1T08:12","2025/08/07",12,1,12,1,"GARA2",0.1,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"198","2025/10/21","FPICO1T08:12","2025/08/07",13,1,13,1,"GARA2",0.15,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"199","2025/10/21","FPICO1T08:12","2025/08/07",14,1,14,1,"GARA2",0.2,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"200","2025/10/21","FPICO1T08:12","2025/08/07",15,1,15,1,"GARA2",0.1,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"201","2025/10/21","FPICO1T08:12","2025/08/07",16,1,16,1,"BARE1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"202","2025/10/21","FPICO1T08:12","2025/08/07",17,1,17,1,"GARA2",0.25,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"203","2025/10/21","FPICO1T08:12","2025/08/07",18,1,18,1,"BARE1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"204","2025/10/21","FPICO1T08:12","2025/08/07",19,1,19,1,"ROCK1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"205","2025/10/21","FPICO1T08:12","2025/08/07",20,1,20,1,"PICO",0.1,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"206","2025/10/21","FPICO1T08:12","2025/08/07",20,1,20,2,"GARA2",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"207","2025/10/21","FPICO1T08:12","2025/08/07",1,2,1,1,"VASC",0.1,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"208","2025/10/21","FPICO1T08:12","2025/08/07",1,2,1,2,"GARA2",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"209","2025/10/21","FPICO1T08:12","2025/08/07",2,2,2,1,"GARA2",0.1,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"210","2025/10/21","FPICO1T08:12","2025/08/07",3,2,3,1,"GARA2",0.1,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"211","2025/10/21","FPICO1T08:12","2025/08/07",4,2,4,1,"GARA2",0.15,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"212","2025/10/21","FPICO1T08:12","2025/08/07",5,2,5,1,"GARA2",0.1,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"213","2025/10/21","FPICO1T08:12","2025/08/07",6,2,6,1,"GARA2",0.1,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"214","2025/10/21","FPICO1T08:12","2025/08/07",7,2,7,1,"GARA2",0.1,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"215","2025/10/21","FPICO1T08:12","2025/08/07",7,2,7,2,"VASC",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"216","2025/10/21","FPICO1T08:12","2025/08/07",8,2,8,1,"GARA2",0.1,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"217","2025/10/21","FPICO1T08:12","2025/08/07",9,2,9,1,"BARE1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"218","2025/10/21","FPICO1T08:12","2025/08/07",10,2,10,1,"ROCK1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"219","2025/10/21","FPICO1T08:12","2025/08/07",11,2,11,1,"AGSC5",0.25,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"220","2025/10/21","FPICO1T08:12","2025/08/07",11,2,11,2,"GARA2",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"221","2025/10/21","FPICO1T08:12","2025/08/07",11,2,11,3,"TAOF",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"222","2025/10/21","FPICO1T08:12","2025/08/07",12,2,12,1,"GARA2",0.15,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"223","2025/10/21","FPICO1T08:12","2025/08/07",13,2,13,1,"GARA2",0.15,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"224","2025/10/21","FPICO1T08:12","2025/08/07",14,2,14,1,"ROCK1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"225","2025/10/21","FPICO1T08:12","2025/08/07",15,2,15,1,"GARA2",0.1,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"226","2025/10/21","FPICO1T08:12","2025/08/07",16,2,16,1,"CHANC",0.1,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"227","2025/10/21","FPICO1T08:12","2025/08/07",17,2,17,1,"GARA2",0.1,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"228","2025/10/21","FPICO1T08:12","2025/08/07",18,2,18,1,"GARA2",0.2,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"229","2025/10/21","FPICO1T08:12","2025/08/07",19,2,19,1,"GARA2",0.2,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"230","2025/10/21","FPICO1T08:12","2025/08/07",20,2,20,1,"WOOD1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"231","2025/10/21","FPICO1T08:13","2025/08/06",1,1,1,1,"ROCK1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"232","2025/10/21","FPICO1T08:13","2025/08/06",2,1,2,1,"GARA2",0.2,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"233","2025/10/21","FPICO1T08:13","2025/08/06",2,1,2,2,"CHANC",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"234","2025/10/21","FPICO1T08:13","2025/08/06",3,1,3,1,"GARA2",0.2,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"235","2025/10/21","FPICO1T08:13","2025/08/06",4,1,4,1,"BARE1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"236","2025/10/21","FPICO1T08:13","2025/08/06",5,1,5,1,"BARE1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"237","2025/10/21","FPICO1T08:13","2025/08/06",6,1,6,1,"GARA2",0.2,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"238","2025/10/21","FPICO1T08:13","2025/08/06",7,1,7,1,"GARA2",0.1,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"239","2025/10/21","FPICO1T08:13","2025/08/06",8,1,8,1,"GARA2",0.2,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"240","2025/10/21","FPICO1T08:13","2025/08/06",8,1,8,2,"AGSC5",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"241","2025/10/21","FPICO1T08:13","2025/08/06",8,1,8,3,"GNDE",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"242","2025/10/21","FPICO1T08:13","2025/08/06",9,1,9,1,"BARE1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"243","2025/10/21","FPICO1T08:13","2025/08/06",10,1,10,1,"GARA2",0.1,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"244","2025/10/21","FPICO1T08:13","2025/08/06",11,1,11,1,"BARE1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"245","2025/10/21","FPICO1T08:13","2025/08/06",12,1,12,1,"CAXX2",0.3,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"246","2025/10/21","FPICO1T08:13","2025/08/06",13,1,13,1,"BARE1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"247","2025/10/21","FPICO1T08:13","2025/08/06",14,1,14,1,"GARA2",0.1,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"248","2025/10/21","FPICO1T08:13","2025/08/06",15,1,15,1,"GARA2",0.1,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"249","2025/10/21","FPICO1T08:13","2025/08/06",16,1,16,1,"GARA2",0.1,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"250","2025/10/21","FPICO1T08:13","2025/08/06",17,1,17,1,"GARA2",0.1,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"251","2025/10/21","FPICO1T08:13","2025/08/06",17,1,17,2,"AGSC5",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"252","2025/10/21","FPICO1T08:13","2025/08/06",18,1,18,1,"EPAN2",0.1,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"253","2025/10/21","FPICO1T08:13","2025/08/06",19,1,19,1,"GNDE",0.6,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"254","2025/10/21","FPICO1T08:13","2025/08/06",19,1,19,2,"AGSC5",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"255","2025/10/21","FPICO1T08:13","2025/08/06",20,1,20,1,"WOOD1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"256","2025/10/21","FPICO1T08:13","2025/08/06",1,2,1,1,"VASC",0.1,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"257","2025/10/21","FPICO1T08:13","2025/08/06",2,2,2,1,"GARA2",0.1,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"258","2025/10/21","FPICO1T08:13","2025/08/06",2,2,2,2,"CHANC",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"259","2025/10/21","FPICO1T08:13","2025/08/06",3,2,3,1,"WOOD1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"260","2025/10/21","FPICO1T08:13","2025/08/06",4,2,4,1,"CHANC",0.2,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"261","2025/10/21","FPICO1T08:13","2025/08/06",5,2,5,1,"BARE1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"262","2025/10/21","FPICO1T08:13","2025/08/06",6,2,6,1,"SEWO",0.4,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"263","2025/10/21","FPICO1T08:13","2025/08/06",7,2,7,1,"GARA2",0.2,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"264","2025/10/21","FPICO1T08:13","2025/08/06",8,2,8,1,"GNDE",0.2,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"265","2025/10/21","FPICO1T08:13","2025/08/06",8,2,8,2,"GARA2",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"266","2025/10/21","FPICO1T08:13","2025/08/06",9,2,9,1,"WOOD1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"267","2025/10/21","FPICO1T08:13","2025/08/06",10,2,10,1,"VASC",0.1,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"268","2025/10/21","FPICO1T08:13","2025/08/06",11,2,11,1,"WOOD1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"269","2025/10/21","FPICO1T08:13","2025/08/06",12,2,12,1,"VASC",0.1,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"270","2025/10/21","FPICO1T08:13","2025/08/06",13,2,13,1,"ROCK1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"271","2025/10/21","FPICO1T08:13","2025/08/06",14,2,14,1,"WOOD1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"272","2025/10/21","FPICO1T08:13","2025/08/06",15,2,15,1,"ORPA3",0.25,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"273","2025/10/21","FPICO1T08:13","2025/08/06",16,2,16,1,"WOOD1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"274","2025/10/21","FPICO1T08:13","2025/08/06",17,2,17,1,"SYSPS",0.2,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"275","2025/10/21","FPICO1T08:13","2025/08/06",18,2,18,1,"CAXX2",0.15,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"276","2025/10/21","FPICO1T08:13","2025/08/06",19,2,19,1,"AGSC5",0.1,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"277","2025/10/21","FPICO1T08:13","2025/08/06",20,2,20,1,"CHANC",0.25,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"278","2025/10/21","FPICO1T08:14","2025/08/07",1,2,1,1,"CHANC",0.2,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"279","2025/10/21","FPICO1T08:14","2025/08/07",2,2,2,1,"CAXX2",0.2,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"280","2025/10/21","FPICO1T08:14","2025/08/07",3,2,3,1,"PICO",0.3,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"281","2025/10/21","FPICO1T08:14","2025/08/07",4,2,4,1,"VASC",0.1,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"282","2025/10/21","FPICO1T08:14","2025/08/07",5,2,5,1,"WOOD1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"283","2025/10/21","FPICO1T08:14","2025/08/07",6,2,6,1,"PICO",0.4,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"284","2025/10/21","FPICO1T08:14","2025/08/07",7,2,7,1,"WOOD1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"285","2025/10/21","FPICO1T08:14","2025/08/07",8,2,8,1,"ROCK1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"286","2025/10/21","FPICO1T08:14","2025/08/07",9,2,9,1,"CHANC",0.1,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"287","2025/10/21","FPICO1T08:14","2025/08/07",10,2,10,1,"CAXX2",0.2,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"288","2025/10/21","FPICO1T08:14","2025/08/07",11,2,11,1,"CAXX2",0.25,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"289","2025/10/21","FPICO1T08:14","2025/08/07",12,2,12,1,"BARE1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"290","2025/10/21","FPICO1T08:14","2025/08/07",13,2,13,1,"ROCK1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"291","2025/10/21","FPICO1T08:14","2025/08/07",14,2,14,1,"CHANC",0.25,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"292","2025/10/21","FPICO1T08:14","2025/08/07",15,2,15,1,"CHANC",0.1,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"293","2025/10/21","FPICO1T08:14","2025/08/07",16,2,16,1,"LITT1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"294","2025/10/21","FPICO1T08:14","2025/08/07",17,2,17,1,"PICO",0.5,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"295","2025/10/21","FPICO1T08:14","2025/08/07",17,2,17,2,"CHANC",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"296","2025/10/21","FPICO1T08:14","2025/08/07",17,2,17,3,"VASC",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"297","2025/10/21","FPICO1T08:14","2025/08/07",18,2,18,1,"ROCK1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"298","2025/10/21","FPICO1T08:14","2025/08/07",19,2,19,1,"ROCK1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"299","2025/10/21","FPICO1T08:14","2025/08/07",20,2,20,1,"CAXX2",0.15,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"300","2025/10/21","FPICO1T08:14","2025/08/07",1,1,1,1,"PICO",0.3,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"301","2025/10/21","FPICO1T08:14","2025/08/07",1,1,1,2,"ACMI2",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"302","2025/10/21","FPICO1T08:14","2025/08/07",2,1,2,1,"CAXX2",0.15,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"303","2025/10/21","FPICO1T08:14","2025/08/07",3,1,3,1,"ROCK1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"304","2025/10/21","FPICO1T08:14","2025/08/07",4,1,4,1,"WOOD1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"305","2025/10/21","FPICO1T08:14","2025/08/07",5,1,5,1,"PICO",0.15,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"306","2025/10/21","FPICO1T08:14","2025/08/07",5,1,5,2,"CHANC",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"307","2025/10/21","FPICO1T08:14","2025/08/07",6,1,6,1,"ROCK1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"308","2025/10/21","FPICO1T08:14","2025/08/07",7,1,7,1,"ROCK1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"309","2025/10/21","FPICO1T08:14","2025/08/07",8,1,8,1,"CHANC",0.1,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"310","2025/10/21","FPICO1T08:14","2025/08/07",9,1,9,1,"CHANC",0.15,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"311","2025/10/21","FPICO1T08:14","2025/08/07",10,1,10,1,"VASC",0.1,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"312","2025/10/21","FPICO1T08:14","2025/08/07",11,1,11,1,"WOOD1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"313","2025/10/21","FPICO1T08:14","2025/08/07",12,1,12,1,"CHANC",0.2,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"314","2025/10/21","FPICO1T08:14","2025/08/07",12,1,12,2,"GARA2",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"315","2025/10/21","FPICO1T08:14","2025/08/07",13,1,13,1,"BARE1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"316","2025/10/21","FPICO1T08:14","2025/08/07",14,1,14,1,"GARA2",0.2,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"317","2025/10/21","FPICO1T08:14","2025/08/07",14,1,14,2,"CHANC",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"318","2025/10/21","FPICO1T08:14","2025/08/07",15,1,15,1,"BARE1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"319","2025/10/21","FPICO1T08:14","2025/08/07",16,1,16,1,"LITT1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
"320","2025/10/21","FPICO1T08:14","2025/08/07",17,1,17,1,"ROCK1",NA,NA,"","2025/10/21","True","2","20","20","0","ARL, CAF, AGJ","ARL",""
